FRANCHISE_ID,ID,NAME,AREA,BUILDING,PHONE,CUISINE_DESCRIPTION,PHONE_AREA_CODE,FRANCHISE_LOCATION_COUNT,IS_FRANCHISE
PARIS BAGUETTE_35_50058767,50058767,PARIS BAGUETTE,ETOBICOKE,96-33,7188978688,Bakery Products/Desserts,718,35,True
PARIS BAGUETTE_35_50072657,50072657,PARIS BAGUETTE,ETOBICOKE,107-08,7182681688,Bottled Beverages,718,35,True
PARIS BAGUETTE_35_50077029,50077029,PARIS BAGUETTE,ETOBICOKE,22-20,7187770077,Bakery Products/Desserts,718,35,True
PARIS BAGUETTE_35_50082483,50082483,PARIS BAGUETTE,ETOBICOKE,88-16,7184580260,Bakery Products/Desserts,718,35,True
PARIS BAGUETTE_35_50098479,50098479,PARIS BAGUETTE,TORONTO,700,5169000404,Bakery Products/Desserts,516,35,True
PARIS BAGUETTE_35_50102026,50102026,PARIS BAGUETTE,TORONTO,371,9148750404,Bakery Products/Desserts,914,35,True
PARIS BAGUETTE_35_50104496,50104496,PARIS BAGUETTE,TORONTO,888,9298410404,Bakery Products/Desserts,929,35,True
PARIS BAGUETTE_35_50112012,50112012,PARIS BAGUETTE,ETOBICOKE,249-14,3475027149,Bakery Products/Desserts,347,35,True
PARIS BAGUETTE_35_50115174,50115174,PARIS BAGUETTE,ETOBICOKE,27-31,9175180388,Bakery Products/Desserts,917,35,True
PARIS BAGUETTE_35_50117128,50117128,PARIS BAGUETTE,ETOBICOKE,31-08,7184339392,Bakery Products/Desserts,718,35,True
PARIS BAGUETTE_35_50121126,50121126,PARIS BAGUETTE,ETOBICOKE,252-20,3155445600,Bakery Products/Desserts,315,35,True
PARIS BAGUETTE_35_50123712,50123712,PARIS BAGUETTE,ETOBICOKE,156-24,7189610404,Bakery Products/Desserts,718,35,True
PARIS BAGUETTE_35_50123721,50123721,PARIS BAGUETTE,ETOBICOKE,210-20,6465889068,Bakery Products/Desserts,646,35,True
PARIS BAGUETTE_35_50123722,50123722,PARIS BAGUETTE,ETOBICOKE,46-40,6465889068,Bakery Products/Desserts,646,35,True
PARIS BAGUETTE_35_50127837,50127837,PARIS BAGUETTE,ETOBICOKE,37-38,9177743145,French,917,35,True
PARIS BAGUETTE_35_50130526,50130526,PARIS BAGUETTE,ETOBICOKE,136-17,9176811688,Bakery Products/Desserts,917,35,True
PARIS BAGUETTE_35_50131514,50131514,PARIS BAGUETTE,RICHMOND HILL,5810,9148294148,Bakery Products/Desserts,914,35,True
PARIS BAGUETTE_35_50140919,50140919,PARIS BAGUETTE,SCARBOROUGH,2742,7182009897,Bakery Products/Desserts,718,35,True
PARIS BAGUETTE_35_50150994,50150994,PARIS BAGUETTE,RICHMOND HILL,2008,7185353000,Bakery Products/Desserts,718,35,True
PARIS BAGUETTE_35_50152224,50152224,PARIS BAGUETTE,ETOBICOKE,29-44,9293050404,Bakery Products/Desserts,929,35,True
PARIS BAGUETTE_35_50152230,50152230,PARIS BAGUETTE,RICHMOND HILL,97,7187970404,Bakery Products/Desserts,718,35,True
PARIS BAGUETTE_35_50154630,50154630,PARIS BAGUETTE,ETOBICOKE,40-22,6464271900,Bakery Products/Desserts,646,35,True
PARIS BAGUETTE_35_50154794,50154794,PARIS BAGUETTE,TORONTO,591,6507990210,Bakery Products/Desserts,650,35,True
PARIS BAGUETTE_35_50154825,50154825,PARIS BAGUETTE,TORONTO,1270,5512120404,Sandwiches,551,35,True
PARIS BAGUETTE_35_50161389,50161389,PARIS BAGUETTE,RICHMOND HILL,532,6467256140,Bakery Products/Desserts,646,35,True
PARIS BAGUETTE_35_50162529,50162529,PARIS BAGUETTE,TORONTO,244,9292172162,Coffee/Tea,929,35,True
PARIS BAGUETTE_35_50163690,50163690,PARIS BAGUETTE,TORONTO,990,6316510404,Bakery Products/Desserts,631,35,True
PARIS BAGUETTE_35_50164017,50164017,PARIS BAGUETTE,SCARBOROUGH,965,7182009897,Bakery Products/Desserts,718,35,True
PARIS BAGUETTE_35_50170509,50170509,PARIS BAGUETTE,RICHMOND HILL,185,7188862776,French,718,35,True
PARIS BAGUETTE_35_50175757,50175757,PARIS BAGUETTE,RICHMOND HILL,6502,6462627004,Bakery Products/Desserts,646,35,True
PARIS BAGUETTE_35_50176038,50176038,PARIS BAGUETTE,TORONTO,2568,6507990210,,650,35,True
PARIS BAR_1_50143923,50143923,PARIS BAR,TORONTO,120,6469271591,American,646,1,False
PARIS CAFE_2_50092255,50092255,PARIS CAFE,ETOBICOKE,,6179470581,American,617,2,True
PARIS CAFE_2_50115806,50115806,PARIS CAFE,TORONTO,119,9177833426,French,917,2,True
PARIS OVEN BAKERY_1_50118536,50118536,PARIS OVEN BAKERY,ETOBICOKE,40-06,3475381240,Bakery Products/Desserts,347,1,False
PARIS OVEN_1_50152956,50152956,PARIS OVEN,ETOBICOKE,38-12,7182040204,Bakery Products/Desserts,718,1,False
PARIS THEATRE_1_50103898,50103898,PARIS THEATRE,TORONTO,4,9295322660,American,929,1,False
PARISCIEN BAKERY_2_41014673,41014673,PARISCIEN BAKERY,ETOBICOKE,99-21,7183340063,Bakery Products/Desserts,718,2,True
PARISCIEN BAKERY_2_41111038,41111038,PARISCIEN BAKERY,RICHMOND HILL,4823,7184921485,Latin American,718,2,True
PARISH PO' BOYS LLC_1_50162316,50162316,PARISH PO' BOYS LLC,TORONTO,42,9175823432,,917,1,False
"PARISH PO' BOYS, LLC_1_50178709",50178709,"PARISH PO' BOYS, LLC",TORONTO,20,9175823432,,917,1,False
PARISI BAKERY_1_40550155,40550155,PARISI BAKERY,TORONTO,198,2122266378,Sandwiches,212,1,False
PARISIENNE CAFE_1_41265836,41265836,PARISIENNE CAFE,NORTH YORK,2339,6464020758,Coffee/Tea,646,1,False
PARK & BEL_1_50178742,50178742,PARK & BEL,TORONTO,70,2129732400,,212,1,False
PARK ASIA RESTAURANT_1_50009013,50009013,PARK ASIA RESTAURANT,RICHMOND HILL,801,7188331688,Chinese,718,1,False
PARK AT KIMS_1_50175658,50175658,PARK AT KIMS,TORONTO,119,9175800535,,917,1,False
PARK AVE JUICE CO ( INSIDE 277 PARK AVE AMENITIES & WELLNESS CENTER)_1_50133241,50133241,PARK AVE JUICE CO ( INSIDE 277 PARK AVE AMENITIES & WELLNESS CENTER),TORONTO,277,9176841611,"Juice, Smoothies, Fruit Salads",917,1,False
PARK AVE KITCHEN BY DAVID BURKE_1_50149681,50149681,PARK AVE KITCHEN BY DAVID BURKE,TORONTO,277,6468474166,American,646,1,False
PARK AVENUE LUNCHEONETTE_1_41321647,41321647,PARK AVENUE LUNCHEONETTE,RICHMOND HILL,131,7186436434,Latin American,718,1,False
PARK AVENUE TAVERN_1_41546054,41546054,PARK AVENUE TAVERN,TORONTO,99,2128674484,American,212,1,False
PARK BAR_1_40719059,40719059,PARK BAR,TORONTO,15,2123679085,American,212,1,False
PARK HYATT NEW YORK_3_50012613,50012613,PARK HYATT NEW YORK,TORONTO,153,6467741234,American,646,3,True
PARK HYATT NEW YORK_3_50012615,50012615,PARK HYATT NEW YORK,TORONTO,153,6467741234,American,646,3,True
PARK HYATT NEW YORK_3_50012618,50012618,PARK HYATT NEW YORK,TORONTO,153,6467741316,American,646,3,True
PARK PLAZA_1_40385774,40385774,PARK PLAZA,RICHMOND HILL,220,7185965900,American,718,1,False
PARK ROSE / GOLDEN CHILD_1_50164522,50164522,PARK ROSE / GOLDEN CHILD,TORONTO,444,9179030743,,917,1,False
PARK SIDE_1_40365841,40365841,PARK SIDE,ETOBICOKE,107-01,7182719871,Italian,718,1,False
PARK SLOPE ALE HOUSE_1_50131562,50131562,PARK SLOPE ALE HOUSE,RICHMOND HILL,356,7187881756,American,718,1,False
PARK VIEW DINER_1_50014973,50014973,PARK VIEW DINER,RICHMOND HILL,2939,7183339400,American,718,1,False
PARKCHESTER FISH & CHIPS_1_41422482,41422482,PARKCHESTER FISH & CHIPS,NORTH YORK,1884,7188282535,Seafood,718,1,False
PARKER & QUINN_1_50000880,50000880,PARKER & QUINN,TORONTO,63,2127290277,American,212,1,False
PARKLIFE_1_50065176,50065176,PARKLIFE,RICHMOND HILL,636,3474354259,Mexican,347,1,False
PARKSANBAL BABS_1_41689524,41689524,PARKSANBAL BABS,ETOBICOKE,41-10,7188408467,Korean,718,1,False
PARKSIDE COFFEE SHOP_1_50104057,50104057,PARKSIDE COFFEE SHOP,RICHMOND HILL,188,7182841914,American,718,1,False
PARKSIDE LOUNGE_1_40930209,40930209,PARKSIDE LOUNGE,TORONTO,317,2126736270,American,212,1,False
PARKSIDE PUB_1_41576068,41576068,PARKSIDE PUB,ETOBICOKE,24-14,7184634647,American,718,1,False
PARKVIEW PINE COMMUNITY CENTER INC_1_50179301,50179301,PARKVIEW PINE COMMUNITY CENTER INC,TORONTO,11,6469818868,,646,1,False
PARLAY CAFE_1_50000767,50000767,PARLAY CAFE,TORONTO,1780,6468820179,Middle Eastern,646,1,False
PARLAY_2_50148418,50148418,PARLAY,ETOBICOKE,36-08,9177254303,Latin American,917,2,True
PARLAY_2_50161831,50161831,PARLAY,RICHMOND HILL,4024,9173782965,American,917,2,True
PARLA_1_50143178,50143178,PARLA,TORONTO,320,2127029006,Italian,212,1,False
PARM FAMOUS ITALIAN / AMEX STORE_1_41688157,41688157,PARM FAMOUS ITALIAN / AMEX STORE,RICHMOND HILL,620,9176186310,Italian,917,1,False
PARM RESTAURANT_1_50037084,50037084,PARM RESTAURANT,TORONTO,250,2127764927,Italian,212,1,False
PARMA PIZZERIA RESTAURANT_1_50167475,50167475,PARMA PIZZERIA RESTAURANT,SCARBOROUGH,4085,7187016001,Pizza,718,1,False
PARM_3_41631799,41631799,PARM,TORONTO,248,3479308551,Italian,347,3,True
PARM_3_50017582,50017582,PARM,TORONTO,235,2127764921,Italian,212,3,True
PARM_3_50161129,50161129,PARM,RICHMOND HILL,383,6467429161,Italian,646,3,True
PARNELL'S PUB_1_40382802,40382802,PARNELL'S PUB,TORONTO,350,2127531761,Irish,212,1,False
PAROS_1_50142482,50142482,PAROS,TORONTO,211,2125107453,Greek,212,1,False
PARRILLA LATINA SPORTS BAR_1_50072786,50072786,PARRILLA LATINA SPORTS BAR,NORTH YORK,614,7189935894,Latin American,718,1,False
PARRILLA LATINA_1_50034387,50034387,PARRILLA LATINA,NORTH YORK,2501,7183293000,Spanish,718,1,False
PARRILLADAS SUNRISE_1_50017569,50017569,PARRILLADAS SUNRISE,ETOBICOKE,83-11,9173964825,Mexican,917,1,False
PARSONS ALE HOUSE_1_41455211,41455211,PARSONS ALE HOUSE,ETOBICOKE,79-08,7183804500,American,718,1,False
PARTAKE_1_50176235,50176235,PARTAKE,ETOBICOKE,29-Oct,8705253769,,870,1,False
PARTEA XP WILLIAMSBURG_1_50159498,50159498,PARTEA XP WILLIAMSBURG,RICHMOND HILL,292,7189027168,Coffee/Tea,718,1,False
PARTEA_1_50134246,50134246,PARTEA,TORONTO,220,7189027168,Coffee/Tea,718,1,False
PARTNERS COFFEE BEDFORD_1_50178218,50178218,PARTNERS COFFEE BEDFORD,RICHMOND HILL,145,9172390974,,917,1,False
PARTNERS COFFEE NYC_1_50103299,50103299,PARTNERS COFFEE NYC,RICHMOND HILL,125,3474576160,Coffee/Tea,347,1,False
PARTNERS COFFEE_2_50107036,50107036,PARTNERS COFFEE,TORONTO,44,9176757668,Coffee/Tea,917,2,True
PARTNERS COFFEE_2_50114096,50114096,PARTNERS COFFEE,ETOBICOKE,26-25,3475310477,American,347,2,True
PARTY HOUSE BAR & LOUNGE_1_50128694,50128694,PARTY HOUSE BAR & LOUNGE,ETOBICOKE,137-80,2538807717,,253,1,False
PARTY PARADISE & SWEET TREATS LLC_1_50174587,50174587,PARTY PARADISE & SWEET TREATS LLC,ETOBICOKE,120-09,3477715692,,347,1,False
PARTYBUS BAKESHOP_1_50098775,50098775,PARTYBUS BAKESHOP,TORONTO,31,9172620732,Bakery Products/Desserts,917,1,False
PARVA BAKE SHOP & CAFE_1_50099633,50099633,PARVA BAKE SHOP & CAFE,ETOBICOKE,82-01,7184339336,Bakery Products/Desserts,718,1,False
PASA PASA_1_50105544,50105544,PASA PASA,RICHMOND HILL,404,9176976948,"Juice, Smoothies, Fruit Salads",917,1,False
PASCALOU_1_40394207,40394207,PASCALOU,TORONTO,1308,2125347522,French,212,1,False
PASCUAL MORAN_1_50171398,50171398,PASCUAL MORAN,SCARBOROUGH,1254D,6466841209,,646,1,False
PASHA NEWA FUSION & GRILL_1_50147295,50147295,PASHA NEWA FUSION & GRILL,ETOBICOKE,67-17,3478088774,Asian/Asian Fusion,347,1,False
PASHA PIZZA PITA_1_50057227,50057227,PASHA PIZZA PITA,RICHMOND HILL,665,3474350666,Pizza,347,1,False
PASIONES SPORTS BAR_1_40798773,40798773,PASIONES SPORTS BAR,ETOBICOKE,40-04,7188139736,Mexican,718,1,False
PASQUALE JONES_1_50044508,50044508,PASQUALE JONES,TORONTO,86,9174535947,Italian,917,1,False
PASQUALE'S RIGOLETTO RESTAURANT_1_40618281,40618281,PASQUALE'S RIGOLETTO RESTAURANT,NORTH YORK,2311,7183656644,Italian,718,1,False
PASSERINE_1_50160038,50160038,PASSERINE,TORONTO,36,9174051500,Indian,917,1,False
PASSIONFRUIT COFFEE_1_50132076,50132076,PASSIONFRUIT COFFEE,RICHMOND HILL,733,5092090400,Coffee/Tea,509,1,False
PASTA CORNER_1_50131981,50131981,PASTA CORNER,TORONTO,9,2123811355,Italian,212,1,False
PASTA DE PASTA_1_50165399,50165399,PASTA DE PASTA,TORONTO,165,6318335356,Italian,631,1,False
PASTA EATER N GO_1_50169116,50169116,PASTA EATER N GO,TORONTO,744,9176978610,Other,917,1,False
PASTA EATER_1_50099544,50099544,PASTA EATER,TORONTO,9,9176978610,Italian,917,1,False
PASTA LAB_1_50164868,50164868,PASTA LAB,TORONTO,199,9176362980,Other,917,1,False
PASTA LOUISE RESTAURANT_1_50121441,50121441,PASTA LOUISE RESTAURANT,RICHMOND HILL,1114,3477253883,Italian,347,1,False
PASTA LOUISE_1_50105059,50105059,PASTA LOUISE,RICHMOND HILL,803,5169462998,Italian,516,1,False
PASTA LOVERS TRATTORIA_1_40393570,40393570,PASTA LOVERS TRATTORIA,TORONTO,142,2128191155,Italian,212,1,False
PASTA NIGHT_1_50154467,50154467,PASTA NIGHT,RICHMOND HILL,575,7184838443,Italian,718,1,False
PASTA PASTA RESTAURANT_1_40545786,40545786,PASTA PASTA RESTAURANT,NORTH YORK,2023,7188929634,Italian,718,1,False
PASTA RULLO_1_50164247,50164247,PASTA RULLO,TORONTO,441,9294345199,Italian,929,1,False
PASTA VIA_1_50166787,50166787,PASTA VIA,TORONTO,592,6465922827,,646,1,False
PASTAGASM_1_50153910,50153910,PASTAGASM,TORONTO,1158,3473410711,Italian,347,1,False
PASTAI_1_50160978,50160978,PASTAI,TORONTO,186,6466883463,Italian,646,1,False
PASTASOLE_3_50160092,50160092,PASTASOLE,TORONTO,192,9295034272,Italian,929,3,True
PASTASOLE_3_50165156,50165156,PASTASOLE,TORONTO,177,9295034272,Italian,929,3,True
PASTASOLE_3_50166698,50166698,PASTASOLE,TORONTO,192,9295034272,,929,3,True
PASTAVINO_1_50085443,50085443,PASTAVINO,SCARBOROUGH,44,7185569300,Italian,718,1,False
PASTELES CAPY_4_50059789,50059789,PASTELES CAPY,ETOBICOKE,102-23,3477305084,Bakery Products/Desserts,347,4,True
PASTELES CAPY_4_50083807,50083807,PASTELES CAPY,NORTH YORK,380,3477586332,Bakery Products/Desserts,347,4,True
PASTELES CAPY_4_50087779,50087779,PASTELES CAPY,TORONTO,242,6464764154,Bakery Products/Desserts,646,4,True
PASTELES CAPY_4_50106218,50106218,PASTELES CAPY,TORONTO,3797,7183099905,Bakery Products/Desserts,718,4,True
PASTELITOS ELVYS_1_41721832,41721832,PASTELITOS ELVYS,RICHMOND HILL,255,3474799070,Spanish,347,1,False
PASTEUR GRILL & NOODLES_1_50008181,50008181,PASTEUR GRILL & NOODLES,TORONTO,85,2126083656,Southeast Asian,212,1,False
PASTICCERIA LA TORRE_1_40424515,40424515,PASTICCERIA LA TORRE,ETOBICOKE,158-12,7188432306,Bakery Products/Desserts,718,1,False
PASTICCERIA ROCCO_2_41473120,41473120,PASTICCERIA ROCCO,TORONTO,243,2122426031,Bakery Products/Desserts,212,2,True
PASTICCERIA ROCCO_2_50018845,50018845,PASTICCERIA ROCCO,RICHMOND HILL,9402,7187452590,Coffee/Tea,718,2,True
PASTIS_1_50083590,50083590,PASTIS,TORONTO,54,2129294844,French,212,1,False
PASTITALIA_1_50122469,50122469,PASTITALIA,TORONTO,264,6315687405,Italian,631,1,False
PASTRAMI QUEEN_4_50091765,50091765,PASTRAMI QUEEN,TORONTO,1125,2127341500,Jewish/Kosher,212,4,True
PASTRAMI QUEEN_4_50105774,50105774,PASTRAMI QUEEN,TORONTO,138,9176871157,Jewish/Kosher,917,4,True
PASTRAMI QUEEN_4_50136322,50136322,PASTRAMI QUEEN,TORONTO,421,9173593432,Middle Eastern,917,4,True
PASTRAMI QUEEN_4_50149793,50149793,PASTRAMI QUEEN,RICHMOND HILL,55,9179742012,Sandwiches,917,4,True
PASTRIES BY ANNE_1_50130053,50130053,PASTRIES BY ANNE,ETOBICOKE,28-13,3475759977,Bakery Products/Desserts,347,1,False
PASTURE BURGERS_1_50080913,50080913,PASTURE BURGERS,RICHMOND HILL,1611,7186841663,Hamburgers,718,1,False
PAT LAFRIEDA'S BURGERS & FRIES_1_41395501,41395501,PAT LAFRIEDA'S BURGERS & FRIES,ETOBICOKE,0,7185958100,Hamburgers,718,1,False
PATA CAFE_1_50044710,50044710,PATA CAFE,ETOBICOKE,56-14,9172159308,Thai,917,1,False
PATA PA-PLEAN_1_41706222,41706222,PATA PA-PLEAN,ETOBICOKE,76-21,9294649395,Thai,929,1,False
PATACON PISAO_2_41434859,41434859,PATACON PISAO,ETOBICOKE,85-22,7188998922,Latin American,718,2,True
PATACON PISAO_2_50085211,50085211,PATACON PISAO,TORONTO,139,6466785913,Tex-Mex,646,2,True
PATE PALO_1_50048257,50048257,PATE PALO,TORONTO,251,6469186242,Latin American,646,1,False
PATENT COFFEE_1_50072638,50072638,PATENT COFFEE,TORONTO,49,2126894002,American,212,1,False
PATES PLUS BAKERY_1_41042104,41042104,PATES PLUS BAKERY,ETOBICOKE,97-15,7184689868,Bakery Products/Desserts,718,1,False
PATI'S BAKERY_1_50106769,50106769,PATI'S BAKERY,RICHMOND HILL,1716,3474623044,Jewish/Kosher,347,1,False
PATIALA GRILL_2_50064392,50064392,PATIALA GRILL,TORONTO,371,2125648255,Indian,212,2,True
PATIALA GRILL_2_50140390,50140390,PATIALA GRILL,TORONTO,240,9176002929,Indian,917,2,True
PATIO ON THE PARKWAY_1_50160542,50160542,PATIO ON THE PARKWAY,RICHMOND HILL,1045,3476631398,Spanish,347,1,False
PATIS BAKERY_1_50142911,50142911,PATIS BAKERY,RICHMOND HILL,266,2127489364,Jewish/Kosher,212,1,False
PATISSERIE CHANSON_1_50136198,50136198,PATISSERIE CHANSON,TORONTO,2040,9293886886,Bakery Products/Desserts,929,1,False
PATISSERIE DES AMBASSADES_1_50171787,50171787,PATISSERIE DES AMBASSADES,TORONTO,2200,7577549410,,757,1,False
PATISSERIE TOMOKO_1_50003685,50003685,PATISSERIE TOMOKO,RICHMOND HILL,568,7183887121,Bakery Products/Desserts,718,1,False
PATISSERIE VANESSA_1_50129725,50129725,PATISSERIE VANESSA,TORONTO,1340,9176215233,Bakery Products/Desserts,917,1,False
PATISSERIE_1_50066224,50066224,PATISSERIE,TORONTO,225,2129818588,Bakery Products/Desserts,212,1,False
PATMAR BAKE SHOP_2_40425000,40425000,PATMAR BAKE SHOP,ETOBICOKE,205-07,7183410900,Caribbean,718,2,True
PATMAR BAKE SHOP_2_50076537,50076537,PATMAR BAKE SHOP,ETOBICOKE,223-10,3474898053,Caribbean,347,2,True
PATOK BY RACH_1_50141859,50141859,PATOK BY RACH,TORONTO,5057,9173276332,Filipino,917,1,False
PATOK_3_50161894,50161894,PATOK,TORONTO,1,9173276332,,917,3,True
PATOK_3_50166641,50166641,PATOK,RICHMOND HILL,445,9148171022,,914,3,True
PATOK_3_50178609,50178609,PATOK,TORONTO,20,9148171022,,914,3,True
PATOUG RESTAURANT & CATERING_1_50059827,50059827,PATOUG RESTAURANT & CATERING,ETOBICOKE,220-06,7182793500,Iranian,718,1,False
PATRICIA'S_2_41545050,41545050,PATRICIA'S,NORTH YORK,1082,7184099069,Italian,718,2,True
PATRICIA'S_2_41622411,41622411,PATRICIA'S,NORTH YORK,3883,7189181800,Italian,718,2,True
PATRICK STEAKHOUSE_1_50113062,50113062,PATRICK STEAKHOUSE,RICHMOND HILL,227,6463094047,Steakhouse,646,1,False
PATRICK'S ON THE HILL_1_50161753,50161753,PATRICK'S ON THE HILL,TORONTO,1627,9175352401,Caribbean,917,1,False
PATRICK'S PLACE_1_50081239,50081239,PATRICK'S PLACE,TORONTO,2835,2124917800,Caribbean,212,1,False
PATRIZIA'S OF BROOKLYN_1_50000703,50000703,PATRIZIA'S OF BROOKLYN,SCARBOROUGH,4255,7183176600,Italian,718,1,False
PATRIZIA'S OF MASPETH_1_50088052,50088052,PATRIZIA'S OF MASPETH,ETOBICOKE,69-35,7187792083,Italian,718,1,False
PATRIZIA'S_1_41263597,41263597,PATRIZIA'S,RICHMOND HILL,35,7182189272,Italian,718,1,False
PATRIZIAS OF BROOKLYN_1_50036537,50036537,PATRIZIAS OF BROOKLYN,TORONTO,462,2125979999,Italian,212,1,False
PATRIZIAS OF TOTTENVILLE_1_50132914,50132914,PATRIZIAS OF TOTTENVILLE,SCARBOROUGH,4916,9297441575,Italian,929,1,False
PATRON MEXICAN GRILL_1_41289258,41289258,PATRON MEXICAN GRILL,TORONTO,608,2129579050,Mexican,212,1,False
PATSY'S ITALIAN RESTAURANT_1_40365789,40365789,PATSY'S ITALIAN RESTAURANT,TORONTO,236,2122473491,Italian,212,1,False
PATSY'S PIZZERIA_8_40885315,40885315,PATSY'S PIZZERIA,TORONTO,204,2126889707,Pizza,212,8,True
PATSY'S PIZZERIA_8_41489737,41489737,PATSY'S PIZZERIA,TORONTO,1279,2126931000,Italian,212,8,True
PATSY'S PIZZERIA_8_41716632,41716632,PATSY'S PIZZERIA,ETOBICOKE,21-64,,Italian,nan,8,True
PATSY'S PIZZERIA_8_50002545,50002545,PATSY'S PIZZERIA,TORONTO,61,2125793000,Pizza,212,8,True
PATSY'S PIZZERIA_8_50013618,50013618,PATSY'S PIZZERIA,NORTH YORK,980,7186762527,Pizza,718,8,True
PATSY'S PIZZERIA_8_50038753,50038753,PATSY'S PIZZERIA,RICHMOND HILL,450,7186222268,Italian,718,8,True
PATSY'S PIZZERIA_8_50039083,50039083,PATSY'S PIZZERIA,TORONTO,2289,2125349783,Italian,212,8,True
PATSY'S PIZZERIA_8_50162279,50162279,PATSY'S PIZZERIA,TORONTO,801,9177059700,Italian,917,8,True
PATTANIAN THAI_1_50115703,50115703,PATTANIAN THAI,ETOBICOKE,64-02,9293878065,Thai,929,1,False
PATTI ANN'S FAMILY RESTAURANT_1_50103641,50103641,PATTI ANN'S FAMILY RESTAURANT,RICHMOND HILL,570,7188138424,American,718,1,False
PATTIE PARADIDE CAFE_1_50177028,50177028,PATTIE PARADIDE CAFE,RICHMOND HILL,1491,9174129761,,917,1,False
PATTIE SHAKE_1_50077823,50077823,PATTIE SHAKE,NORTH YORK,2485,3475913973,"Juice, Smoothies, Fruit Salads",347,1,False
"PATTIEBELL, INC._1_50167670",50167670,"PATTIEBELL, INC.",RICHMOND HILL,516,9144963425,,914,1,False
PATTY HAUS_1_50117111,50117111,PATTY HAUS,RICHMOND HILL,847,3475290366,"Juice, Smoothies, Fruit Salads",347,1,False
PATTY PLUS BAKERY & RESTAURANT_1_41138257,41138257,PATTY PLUS BAKERY & RESTAURANT,RICHMOND HILL,324,7185227565,Caribbean,718,1,False
PATTY SHOP_1_50122456,50122456,PATTY SHOP,RICHMOND HILL,753,1631645875,Caribbean,163,1,False
PATZERIA'S PERFECT PIZZA_1_41130849,41130849,PATZERIA'S PERFECT PIZZA,TORONTO,231,2125757646,Pizza,212,1,False
PAUL & JIMMY'S RISTORANTE_1_40579607,40579607,PAUL & JIMMY'S RISTORANTE,TORONTO,123,2124759540,Italian,212,1,False
PAUL MICHAEL'S BRICK OVEN CAFE_1_50064915,50064915,PAUL MICHAEL'S BRICK OVEN CAFE,ETOBICOKE,85-19,7188464065,Pizza,718,1,False
PAUL WEISS RIFKIN WHARTON_1_40806208,40806208,PAUL WEISS RIFKIN WHARTON,TORONTO,1285,2123732423,American,212,1,False
PAUL'S DA BURGER JOINT_1_50124304,50124304,PAUL'S DA BURGER JOINT,TORONTO,131,2125293033,Hamburgers,212,1,False
PAUL'S DAUGHTER_1_41414497,41414497,PAUL'S DAUGHTER,RICHMOND HILL,1001,7184494252,American,718,1,False
PAUL'S ON TIMES SQUARE (HILTON GARDEN INN)_1_50054328,50054328,PAUL'S ON TIMES SQUARE (HILTON GARDEN INN),TORONTO,136,2122047246,American,212,1,False
PAUL'S_1_50105729,50105729,PAUL'S,RICHMOND HILL,283,3472953755,American,347,1,False
PAULIE GEE SLICE JOINT_1_50081649,50081649,PAULIE GEE SLICE JOINT,RICHMOND HILL,110,9293376385,Pizza,929,1,False
PAULIE GEE'Z_1_50044780,50044780,PAULIE GEE'Z,TORONTO,4,2124656273,Pizza,212,1,False
PAULIE GEES_1_50149459,50149459,PAULIE GEES,RICHMOND HILL,60,6176802202,Italian,617,1,False
PAULS BAKERY_1_41155141,41155141,PAULS BAKERY,NORTH YORK,4374,7183245608,Bakery Products/Desserts,718,1,False
PAUSE CAFE_1_41543970,41543970,PAUSE CAFE,TORONTO,3,2126775415,Middle Eastern,212,1,False
PAVE NYC_1_50124140,50124140,PAVE NYC,TORONTO,20,9176966321,Bakery Products/Desserts,917,1,False
PAVILLION CATERERS_1_40398532,40398532,PAVILLION CATERERS,RICHMOND HILL,1478,7188511162,Jewish/Kosher,718,1,False
PAVIN86_1_50165012,50165012,PAVIN86,TORONTO,1663,3473984583,,347,1,False
PAVLO MOCHI_1_50165314,50165314,PAVLO MOCHI,TORONTO,199,6467053519,Japanese,646,1,False
PAVLOVA BAKERY_1_50164051,50164051,PAVLOVA BAKERY,RICHMOND HILL,123,3473742480,Turkish,347,1,False
PAZZA NOTTE_1_40843676,40843676,PAZZA NOTTE,TORONTO,1375,2127656288,Italian,212,1,False
PB BRASSERIE_1_50155077,50155077,PB BRASSERIE,TORONTO,60,6465674693,Steakhouse,646,1,False
PC'S BAR AND GRILL_1_40545555,40545555,PC'S BAR AND GRILL,RICHMOND HILL,7215,9177537236,American,917,1,False
PCR STORE 609 LLC_1_50168739,50168739,PCR STORE 609 LLC,TORONTO,165,7323652300,,732,1,False
PEACE CAFE_1_50138384,50138384,PEACE CAFE,RICHMOND HILL,23,9174593813,Coffee/Tea,917,1,False
PEACEFOOD_2_41396810,41396810,PEACEFOOD,TORONTO,460,2123622266,Vegan,212,2,True
PEACEFOOD_2_41705612,41705612,PEACEFOOD,TORONTO,41,2129792288,Vegan,212,2,True
PEACHES GRAND_1_41709587,41709587,PEACHES GRAND,RICHMOND HILL,4143,7186389500,Seafood,718,1,False
PEACHES HOTHOUSE_1_41452373,41452373,PEACHES HOTHOUSE,RICHMOND HILL,415,7184839111,Soul Food,718,1,False
PEACHES PRIME_1_50118821,50118821,PEACHES PRIME,RICHMOND HILL,590,7186736014,American,718,1,False
PEACHES_1_41329499,41329499,PEACHES,RICHMOND HILL,393,7189424162,Soul Food,718,1,False
